"Client";"BLUEBOOK";"RETAINED";"NPOLICY";"CLM_AMT";"AGE";"YOJ";"GENDER";"MARRIED";"MAX_EDUC"
"2540";10740;4;2;0;44;11;"M";"Yes";"High School"
"2541";14610;10;1;0;37;13;"F";"Yes";"Bachelors"
"2542";22810;4;1;0;37;0;"F";"No";"PhD"
"2543";7300;1;1;0;58;10;"M";"No";"Masters"
"2544";13460;6;1;0;55;13;"M";"Yes";"Masters"
"2545";8740;4;1;0;52;13;"F";"Yes";"High School"
"2546";6700;4;3;0;52;12;"F";"No";"PhD"
"2547";10980;1;3;0;54;12;"F";"No";"Masters"
"2548";15890;13;3;0;54;12;"F";"No";"Masters"
"2549";13060;1;2;0;54;12;"F";"No";"Bachelors"
"2550";4700;6;1;0;28;7;"F";"Yes";"<High School"
"2551";15770;4;2;0;62;2;"F";"Yes";"Masters"
"2552";15700;13;2;8633;63;2;"F";"Yes";"Masters"
"2553";26410;13;1;0;47;12;"M";"Yes";"Bachelors"
"2554";29230;10;1;0;53;NA;"M";"Yes";"Masters"
"2555";20520;6;3;0;56;15;"F";"Yes";"Masters"
"2556";5590;6;2;0;49;13;"F";"Yes";"High School"
"2557";12490;10;2;0;50;13;"F";"Yes";"High School"
"2558";16150;11;1;1022,46120058385;26;14;"F";"Yes";"High School"
"2559";14700;7;1;0;40;12;"F";"No";"Bachelors"
"2560";5400;1;1;0;39;11;"M";"Yes";"Bachelors"
"2561";20940;4;1;0;50;9;"F";"Yes";"High School"
"2562";25730;3;1;6528;38;8;"M";"Yes";"Bachelors"
"2563";17380;6;2;4266;49;13;"F";"Yes";"High School"
"2564";26840;1;1;4373;44;12;"M";"No";"High School"
"2565";11940;1;1;3782;57;15;"M";"Yes";"Bachelors"
"2566";7960;4;2;0;41;12;"F";"No";"High School"
"2567";1500;3;2;0;51;15;"M";"No";"Masters"
"2568";24160;1;2;0;54;15;"M";"No";"Masters"
"2569";19900;11;1;0;37;7;"F";"Yes";"Bachelors"
"2570";22740;9;1;5207;25;8;"F";"No";"Bachelors"
"2571";14040;7;3;0;49;8;"M";"Yes";"High School"
"2572";8450;13;2;0;40;10;"F";"No";"High School"
"2573";8450;14;2;0;40;10;"F";"No";"High School"
"2574";2950;6;3;0;35;9;"M";"No";"Masters"
"2575";11640;1;3;0;37;9;"M";"No";"Masters"
"2576";1500;1;1;0;54;14;"M";"Yes";"Bachelors"
"2577";16490;1;2;0;46;14;"M";"No";"Masters"
"2578";19530;1;1;0;31;11;"M";"Yes";"Bachelors"
"2579";20260;1;1;3705;50;10;"F";"No";"Bachelors"
"2580";7910;1;1;4020,71638196407;27;9;"F";"No";"<High School"
"2581";13980;1;2;0;24;12;"F";"Yes";"Bachelors"
"2582";7990;1;1;0;45;NA;"F";"Yes";"<High School"
"2583";19840;1;1;3824;47;6;"F";"No";"High School"
"2584";15030;1;3;0;47;5;"M";"Yes";"Bachelors"
"2585";19420;9;3;0;51;5;"M";"Yes";"Bachelors"
"2586";13160;6;1;1710;39;10;"F";"No";"Bachelors"
"2587";9230;4;1;0;38;14;"M";"No";"High School"
"2588";12100;6;1;0;51;12;"F";"Yes";"Masters"
"2589";8950;6;1;4696;40;7;"M";"No";"High School"
"2590";16260;4;2;0;35;9;"F";"No";"<High School"
"2591";34920;1;2;1985;36;9;"F";"No";"High School"
"2592";6800;6;1;0;53;0;"F";"Yes";"<High School"
"2593";15110;1;2;3640;42;10;"F";"No";"Masters"
"2594";6810;4;2;0;44;NA;"F";"No";"Masters"
"2595";23630;9;3;0;47;11;"F";"Yes";"PhD"
"2596";17520;1;1;0;36;10;"F";"No";"Masters"
"2597";31180;7;1;0;46;3;"F";"No";"Masters"
"2598";24240;8;1;0;35;11;"F";"No";"Bachelors"
"2599";14030;3;3;4277;31;14;"F";"Yes";"<High School"
"2600";3540;1;3;6445;32;14;"F";"Yes";"High School"
"2601";8140;10;1;13720,4252014297;47;0;"F";"No";"Bachelors"
"2602";9460;7;1;0;52;14;"M";"Yes";"Masters"
"2603";12140;4;2;0;53;14;"F";"Yes";"Bachelors"
"2604";9280;6;1;0;34;12;"M";"Yes";"<High School"
"2605";10910;4;1;0;41;17;"F";"Yes";"<High School"
"2606";8780;6;2;0;29;12;"M";"Yes";"High School"
"2607";8910;1;2;0;30;12;"M";"Yes";"<High School"
"2608";14730;3;2;0;50;12;"M";"Yes";"Masters"
"2609";26860;1;2;0;51;12;"M";"Yes";"Masters"
"2610";8210;4;1;0;42;12;"F";"Yes";"<High School"
"2611";23780;1;1;5047;40;3;"M";"Yes";"Bachelors"
"2612";11600;6;1;45191,3039906155;59;10;"F";"Yes";"High School"
"2613";12510;1;1;0;37;14;"F";"Yes";"High School"
"2614";23280;6;1;0;45;12;"M";"No";"Masters"
"2615";7100;11;1;2934;35;12;"F";"No";"High School"
"2616";14630;1;2;0;54;12;"F";"No";"Bachelors"
"2617";26440;7;2;0;46;9;"M";"No";"Bachelors"
"2618";6100;3;2;7145;46;9;"M";"No";"Bachelors"
"2619";25290;11;1;0;45;11;"M";"No";"Masters"
"2620";7580;16;1;0;42;13;"M";"Yes";"PhD"
"2621";26920;10;1;1972;52;14;"F";"No";"<High School"
"2622";17930;1;1;0;52;5;"F";"No";"Bachelors"
"2623";9420;1;3;0;55;NA;"F";"Yes";"<High School"
"2624";7960;4;3;0;58;NA;"F";"Yes";"High School"
"2625";27360;1;3;0;58;NA;"F";"Yes";"High School"
"2626";31540;1;2;0;59;11;"M";"Yes";"Masters"
"2627";7850;6;2;0;51;13;"F";"Yes";"High School"
"2628";2950;4;6;0;55;0;"F";"No";"PhD"
"2629";34470;1;6;0;59;10;"F";"No";"PhD"
"2630";14930;4;1;0;50;12;"M";"No";"PhD"
"2631";10240;6;1;0;62;13;"M";"No";"High School"
"2632";4700;4;1;0;32;0;"M";"Yes";"<High School"
"2633";7960;1;1;0;41;11;"F";"Yes";"<High School"
"2634";23860;1;1;0;32;11;"M";"Yes";"PhD"
"2635";6330;4;1;0;35;0;"F";"No";"Bachelors"
"2636";5100;1;2;2034;36;12;"F";"Yes";"High School"
"2637";8030;6;3;0;29;8;"M";"No";"High School"
"2638";13380;1;3;0;33;8;"M";"No";"Bachelors"
"2639";22580;6;1;0;51;11;"M";"Yes";"Masters"
"2640";9040;6;1;8748;53;14;"F";"Yes";"<High School"
"2641";12770;6;1;0;51;9;"F";"Yes";"Bachelors"
"2642";5100;4;2;2546;37;10;"F";"No";"<High School"
"2643";19960;6;1;0;48;13;"M";"Yes";"High School"
"2644";26840;1;1;0;58;12;"F";"Yes";"PhD"
"2645";18180;7;5;4232;47;13;"M";"Yes";"Bachelors"
"2646";23840;10;1;0;36;11;"F";"Yes";"Masters"
"2647";11180;3;1;0;55;13;"M";"Yes";"Bachelors"
"2648";6550;4;1;3065;41;6;"M";"No";"<High School"
"2649";16510;1;1;0;45;10;"F";"No";"Bachelors"
"2650";43450;9;1;0;41;10;"F";"Yes";"PhD"
"2651";7860;4;1;0;35;5;"F";"No";"High School"
"2652";7760;9;1;0;40;12;"F";"Yes";"<High School"
"2653";22040;11;2;0;45;12;"F";"No";"Masters"
"2654";21010;1;2;4256;46;NA;"F";"No";"Masters"
"2655";27320;7;4;0;56;16;"F";"No";"Masters"
"2656";10960;1;2;0;34;12;"F";"Yes";"Bachelors"
"2657";17030;1;2;0;35;13;"F";"Yes";"<High School"
"2658";1500;3;1;2686;44;0;"F";"No";"High School"
"2659";13760;13;1;0;47;13;"F";"Yes";"High School"
"2660";6320;1;2;0;39;0;"F";"Yes";"High School"
"2661";17010;1;3;0;38;14;"F";"Yes";"Masters"
"2662";14060;1;5;0;56;13;"M";"No";"High School"
"2663";22450;6;2;0;33;12;"F";"Yes";"High School"
"2664";18760;6;1;1620;42;12;"F";"No";"Masters"
"2665";20650;1;2;0;51;12;"F";"No";"PhD"
"2666";10730;6;1;0;56;9;"M";"No";"Bachelors"
"2667";14730;11;1;0;45;12;"M";"Yes";"Bachelors"
"2668";7070;1;1;2753;37;0;"F";"Yes";"Bachelors"
"2669";1500;6;1;0;40;0;"F";"Yes";"Bachelors"
"2670";11160;1;1;0;36;12;"F";"No";"High School"
"2671";11760;3;1;3968;57;15;"F";"Yes";"Masters"
"2672";17580;6;1;0;46;12;"M";"Yes";"High School"
"2673";12730;6;2;0;45;9;"M";"Yes";"High School"
"2674";27730;1;1;0;34;13;"M";"Yes";"<High School"
"2675";19500;17;2;0;56;11;"M";"No";"High School"
"2676";6800;1;1;0;53;14;"M";"Yes";"Masters"
"2677";10070;9;1;0;22;10;"M";"No";"Bachelors"
"2678";15660;11;3;0;48;8;"M";"No";"Bachelors"
"2679";19740;6;3;0;51;8;"M";"No";"Bachelors"
"2680";3320;1;1;0;38;10;"F";"Yes";"Masters"
"2681";33630;1;1;0;57;13;"M";"Yes";"PhD"
"2682";22700;7;2;0;48;11;"F";"No";"High School"
"2683";6300;1;2;4758;49;11;"F";"No";"Bachelors"
"2684";17980;3;1;6004;60;12;"F";"No";"Bachelors"
"2685";28270;4;1;0;48;12;"F";"Yes";"Masters"
"2686";2480;1;1;5185;58;18;"M";"Yes";"<High School"
"2687";17440;1;1;1261;58;11;"M";"Yes";"Bachelors"
"2688";20010;1;1;0;50;14;"F";"Yes";"High School"
"2689";10730;6;1;4517;30;13;"F";"Yes";"Bachelors"
"2690";21420;1;1;4719;47;9;"F";"No";"Bachelors"
"2691";24410;6;1;4579;46;7;"F";"No";"Masters"
"2692";11590;10;1;27521,4969756053;50;7;"F";"No";"High School"
"2693";17630;1;1;0;44;9;"F";"Yes";"Bachelors"
"2694";8360;4;2;0;36;9;"M";"Yes";"PhD"
"2695";15790;20;2;0;54;11;"M";"Yes";"Masters"
"2696";31810;10;2;0;54;11;"M";"Yes";"Masters"
"2697";12150;8;1;708;59;12;"F";"No";"Bachelors"
"2698";31500;4;1;0;48;11;"F";"No";"High School"
"2699";11840;6;1;6435;38;11;"M";"Yes";"Bachelors"
"2700";13420;17;1;0;33;11;"M";"No";"Bachelors"
"2701";13120;6;3;3236;30;9;"M";"Yes";"High School"
"2702";8210;6;3;0;31;9;"M";"Yes";"High School"
"2703";21020;1;1;5074;66;15;"M";"Yes";"High School"
"2704";11630;6;1;0;32;9;"F";"No";"High School"
"2705";11910;1;1;3257;46;9;"F";"No";"Masters"
"2706";5840;1;1;377,91092048277;37;16;"F";"Yes";"Bachelors"
"2707";19220;4;3;0;37;11;"F";"Yes";"Masters"
"2708";21370;10;2;0;53;14;"F";"Yes";"Masters"
"2709";18710;4;2;2027;55;15;"F";"Yes";"Masters"
"2710";17320;5;1;0;47;9;"M";"Yes";"PhD"
"2711";9460;4;2;0;36;10;"M";"No";"High School"
"2712";10740;10;1;0;32;0;"F";"No";"<High School"
"2713";30870;1;1;0;55;8;"M";"Yes";"Bachelors"
"2714";12260;10;1;0;40;10;"F";"No";"<High School"
"2715";33600;10;2;0;32;13;"M";"No";"PhD"
"2716";39540;1;1;6693;41;11;"F";"Yes";"Bachelors"
"2717";37200;1;2;0;56;11;"M";"Yes";"Bachelors"
"2718";5400;1;1;0;39;13;"F";"Yes";"Bachelors"
"2719";41490;4;2;0;46;7;"M";"No";"Masters"
"2720";18040;1;2;0;46;7;"M";"No";"Masters"
"2721";16670;1;1;0;47;8;"F";"No";"High School"
"2722";4100;1;1;4524;26;0;"F";"Yes";"Bachelors"
"2723";20150;13;1;0;49;7;"F";"Yes";"PhD"
"2724";14820;7;2;0;43;13;"M";"Yes";"<High School"
"2725";19300;4;1;2574;29;10;"M";"No";"Bachelors"
"2726";20480;4;1;0;32;12;"M";"Yes";"Bachelors"
"2727";21080;7;2;0;51;7;"F";"Yes";"Masters"
"2728";14290;7;2;1366;51;NA;"F";"Yes";"Masters"
"2729";18770;1;1;5238;22;13;"F";"No";"<High School"
"2730";11630;1;2;0;44;13;"M";"Yes";"High School"
"2731";25570;10;2;0;44;13;"M";"Yes";"High School"
"2732";22410;1;1;0;45;8;"M";"Yes";"Masters"
"2733";22860;6;2;0;41;12;"F";"Yes";"High School"
"2734";12640;6;2;0;43;NA;"F";"Yes";"High School"
"2735";13380;6;2;0;48;12;"M";"Yes";"Bachelors"
"2736";14910;1;2;0;51;8;"M";"Yes";"Bachelors"
"2737";8100;3;2;0;51;8;"M";"Yes";"Bachelors"
"2738";37500;7;2;0;48;12;"M";"Yes";"PhD"
"2739";22830;1;1;0;44;11;"M";"Yes";"Masters"
"2740";7620;7;1;0;38;0;"M";"Yes";"High School"
"2741";28490;1;1;0;36;13;"F";"No";"Bachelors"
"2742";25670;1;1;0;48;12;"F";"No";"High School"
"2743";12850;6;1;0;38;15;"F";"Yes";"<High School"
"2744";10610;10;2;3352;49;10;"F";"No";"<High School"
"2745";14460;7;2;0;39;12;"M";"No";"Bachelors"
"2746";6200;6;2;0;45;13;"F";"Yes";"High School"
"2747";13580;1;1;0;59;15;"F";"Yes";"Masters"
"2748";6300;6;1;360,558979795133;48;0;"F";"No";"Masters"
"2749";7280;7;2;0;55;12;"F";"No";"High School"
"2750";9850;10;2;0;44;7;"F";"Yes";"<High School"
"2751";18210;1;1;43491,707299129;47;6;"F";"No";"<High School"
"2752";19330;6;1;0;40;12;"M";"No";"<High School"
"2753";11540;5;2;0;38;10;"F";"Yes";"Bachelors"
"2754";7730;1;2;0;39;10;"F";"Yes";"Bachelors"
"2755";18270;6;2;0;56;13;"F";"No";"PhD"
"2756";13600;4;2;0;56;13;"F";"No";"PhD"
"2757";27040;10;1;0;70;14;"F";"No";"High School"
"2758";10210;6;1;0;38;11;"M";"Yes";"Bachelors"
"2759";24500;1;1;0;42;10;"F";"No";"High School"
"2760";8620;1;1;3280;27;10;"F";"No";"High School"
"2761";25640;1;2;0;70;18;"F";"Yes";"Bachelors"
"2762";11180;10;1;0;51;12;"M";"Yes";"High School"
"2763";21690;6;1;15720,5699018015;40;NA;"F";"No";"Masters"
"2764";7780;10;3;0;51;14;"M";"Yes";"Bachelors"
"2765";15510;6;3;0;52;14;"M";"Yes";"Bachelors"
"2766";24610;6;2;0;48;9;"F";"No";"High School"
"2767";9840;1;2;0;49;9;"F";"No";"Bachelors"
"2768";13690;4;1;0;33;9;"M";"Yes";"<High School"
"2769";11130;1;2;2658;58;13;"M";"Yes";"High School"
"2770";21100;1;1;3752;57;19;"M";"No";"Masters"
"2771";11630;6;3;0;52;10;"M";"Yes";"High School"
"2772";15480;1;1;4905;45;10;"M";"No";"Masters"
"2773";7420;6;1;5287;40;7;"F";"Yes";"High School"
"2774";30300;1;1;0;46;NA;"F";"Yes";"High School"
"2775";16140;4;1;0;36;14;"F";"Yes";"<High School"
"2776";23260;4;1;0;38;6;"F";"Yes";"Masters"
"2777";4400;7;2;3172;27;0;"M";"Yes";"High School"
"2778";13900;1;2;6319;29;0;"M";"Yes";"High School"
"2779";6400;3;2;4439;49;0;"F";"No";"Bachelors"
"2780";12380;10;1;0;53;8;"F";"No";"Bachelors"
"2781";3080;6;1;0;48;13;"M";"Yes";"Masters"
"2782";14110;1;1;0;59;NA;"F";"No";"Masters"
"2783";11900;4;1;0;41;13;"M";"No";"Masters"
"2784";11560;1;2;0;45;11;"F";"No";"High School"
"2785";13390;9;2;4261;43;9;"M";"No";"<High School"
"2786";21930;1;1;1850;55;8;"M";"Yes";"PhD"
"2787";31560;12;1;0;43;15;"M";"Yes";"High School"
"2788";8090;8;2;5236;34;16;"F";"Yes";"High School"
"2789";4900;7;2;2609,7785662139;34;16;"F";"Yes";"High School"
"2790";20570;7;2;0;60;15;"M";"Yes";"PhD"
"2791";14830;1;1;0;44;10;"M";"Yes";"Bachelors"
"2792";23380;4;3;0;51;9;"M";"No";"Masters"
"2793";4040;1;2;0;45;12;"F";"Yes";"High School"
"2794";16400;9;2;6978;46;12;"F";"No";"PhD"
"2795";12860;4;2;0;41;0;"F";"No";"High School"
"2796";28740;1;4;0;56;17;"F";"Yes";"Bachelors"
"2797";34790;11;4;0;58;17;"F";"Yes";"Bachelors"
"2798";18740;1;4;1020;58;17;"F";"Yes";"Bachelors"
"2799";25430;4;2;0;42;12;"M";"No";"Masters"
"2800";9920;4;1;0;48;11;"M";"No";"Masters"
"2801";17700;4;1;3749,32950887438;60;NA;"M";"No";"<High School"
"2802";31500;1;2;3425;37;8;"M";"Yes";"<High School"
"2803";15050;1;1;3158;33;14;"F";"Yes";"<High School"
"2804";7880;4;2;0;45;10;"F";"Yes";"Bachelors"
"2805";15670;3;2;4034;46;10;"F";"Yes";"High School"
"2806";12350;10;3;0;33;13;"F";"Yes";"High School"
"2807";14760;1;3;0;34;13;"F";"Yes";"<High School"
"2808";15400;3;1;0;43;6;"M";"Yes";"Bachelors"
"2809";11570;7;1;0;52;13;"M";"Yes";"<High School"
"2810";13990;1;1;6040;32;15;"F";"No";"Bachelors"
"2811";11150;4;1;0;58;8;"M";"Yes";"Bachelors"
"2812";20140;7;1;0;35;8;"M";"No";"High School"
"2813";18100;6;2;0;52;8;"M";"No";"Masters"
"2814";27310;4;1;0;39;13;"F";"No";"Masters"
"2815";18270;4;3;0;46;13;"F";"Yes";"Masters"
"2816";18310;1;3;0;48;13;"F";"Yes";"Masters"
"2817";19610;6;2;0;55;NA;"F";"Yes";"Masters"
"2818";30070;7;1;42522,90760654;46;14;"F";"Yes";"Bachelors"
"2819";8470;4;2;0;46;7;"F";"Yes";"High School"
"2820";6500;13;2;0;46;7;"F";"Yes";"High School"
"2821";27710;1;1;4369;52;13;"M";"No";"High School"
"2822";16080;3;1;0;40;11;"M";"No";"Bachelors"
"2823";19760;4;1;0;42;12;"F";"Yes";"Bachelors"
"2824";26310;1;1;0;50;NA;"F";"Yes";"<High School"
"2825";6610;1;7;0;41;0;"M";"No";"Bachelors"
"2826";5790;6;7;0;43;0;"M";"No";"High School"
"2827";15350;14;7;0;44;12;"M";"No";"High School"
"2828";5800;4;7;0;45;12;"M";"No";"High School"
"2829";1790;1;7;0;46;12;"M";"No";"High School"
"2830";21130;10;1;0;43;11;"M";"Yes";"<High School"
"2831";4610;7;2;3321;40;13;"M";"No";"High School"
"2832";31310;7;1;0;45;13;"M";"No";"PhD"
"2833";40240;6;2;0;47;10;"F";"No";"PhD"
"2834";28760;6;2;0;57;11;"M";"No";"Masters"
"2835";26580;7;1;3737;51;0;"M";"Yes";"High School"
"2836";16580;6;2;1546;47;13;"F";"Yes";"Masters"
"2837";14760;11;1;0;49;12;"F";"Yes";"High School"
"2838";5950;1;1;3263;40;11;"M";"No";"High School"
"2839";15070;7;2;0;48;12;"F";"Yes";"High School"
"2840";9070;6;2;4415;48;12;"F";"Yes";"High School"
"2841";23930;10;1;0;65;11;"F";"Yes";"High School"
"2842";10260;11;2;0;44;11;"F";"Yes";"Masters"
"2843";1500;9;1;0;35;9;"M";"No";"High School"
"2844";17570;4;1;0;54;15;"F";"Yes";"High School"
"2845";17810;1;1;0;44;14;"F";"Yes";"High School"
"2846";17950;1;1;0;52;9;"M";"No";"PhD"
"2847";23120;6;2;0;37;15;"F";"Yes";"Bachelors"
"2848";11490;7;2;6042;39;15;"F";"Yes";"High School"
"2849";14900;1;1;5157;49;0;"M";"Yes";"High School"
"2850";5670;10;1;0;39;11;"F";"No";"<High School"
"2851";25700;4;1;5525;41;11;"F";"No";"<High School"
"2852";16270;13;1;0;44;13;"M";"Yes";"Bachelors"
"2853";20040;4;2;3292;60;12;"M";"No";"High School"
"2854";10900;1;2;0;51;14;"M";"No";"PhD"
"2855";22210;1;2;0;46;10;"F";"Yes";"Bachelors"
"2856";8870;4;2;0;46;10;"F";"Yes";"Bachelors"
"2857";9630;3;3;1902;45;9;"F";"Yes";"Bachelors"
"2858";6000;1;3;0;46;10;"M";"No";"<High School"
"2859";14410;1;3;3049,69507420039;46;10;"M";"No";"<High School"
"2860";10450;1;1;4194;48;11;"M";"No";"High School"
"2861";1500;4;3;0;48;11;"M";"Yes";"High School"
"2862";12460;4;1;0;50;0;"F";"No";"High School"
"2863";17880;7;2;3705;62;12;"F";"No";"High School"
"2864";18540;1;2;0;63;13;"F";"No";"High School"
"2865";8230;1;3;0;38;15;"F";"Yes";"Bachelors"
"2866";9330;4;3;0;38;15;"F";"Yes";"Bachelors"
"2867";19940;16;3;0;38;15;"F";"Yes";"Bachelors"
"2868";6100;13;1;0;46;4;"F";"No";"High School"
"2869";16070;10;2;0;42;13;"M";"Yes";"PhD"
"2870";24140;7;2;0;53;15;"M";"No";"Masters"
"2871";6500;10;1;0;44;12;"M";"No";"<High School"
"2872";18530;9;2;0;42;12;"F";"No";"Bachelors"
"2873";3350;6;3;0;45;7;"M";"No";"<High School"
"2874";4850;10;1;0;44;15;"M";"No";"Masters"
"2875";3700;3;1;5430;22;0;"M";"No";"<High School"
"2876";19010;11;1;0;43;6;"M";"No";"PhD"
"2877";31390;1;2;0;41;8;"M";"No";"High School"
"2878";11830;1;2;0;42;8;"M";"No";"High School"
"2879";15370;8;3;0;35;12;"F";"Yes";"Bachelors"
"2880";28160;10;3;0;35;12;"F";"Yes";"Bachelors"
"2881";6300;4;2;2639,2771795692;48;11;"F";"Yes";"Masters"
"2882";10320;1;2;2524;48;11;"F";"Yes";"Masters"
"2883";7130;4;1;0;40;0;"F";"No";"<High School"
"2884";2480;1;3;0;31;0;"F";"Yes";"High School"
"2885";5980;6;3;0;33;NA;"F";"Yes";"High School"
"2886";22930;6;3;23139,0798690843;59;12;"F";"No";"Bachelors"
"2887";26250;7;2;0;49;NA;"M";"No";"PhD"
"2888";18480;1;1;0;55;12;"F";"No";"<High School"
"2889";8510;9;1;0;49;8;"F";"Yes";"Bachelors"
"2890";12900;1;1;0;57;13;"M";"Yes";"Bachelors"
"2891";28000;7;1;4685;39;8;"M";"Yes";"<High School"
"2892";10860;4;2;0;37;13;"F";"Yes";"Masters"
"2893";15970;6;3;0;47;10;"F";"No";"Masters"
"2894";26790;13;3;0;51;10;"F";"No";"Masters"
"2895";33540;4;1;0;48;0;"M";"Yes";"High School"
"2896";9780;6;3;2288;38;10;"F";"No";"<High School"
"2897";40860;13;3;0;40;10;"F";"No";"Bachelors"
"2898";8270;6;1;2998;36;0;"F";"No";"High School"
"2899";14230;1;2;0;46;11;"M";"No";"Masters"
"2900";16680;1;1;0;33;8;"M";"Yes";"High School"
"2901";22570;1;2;0;51;14;"M";"Yes";"PhD"
"2902";15050;7;3;0;54;10;"F";"No";"Masters"
"2903";17320;1;1;0;51;13;"F";"Yes";"PhD"
"2904";30190;10;2;1205;41;8;"F";"No";"High School"
"2905";12930;13;1;0;41;8;"M";"Yes";"<High School"
"2906";25860;9;1;0;47;12;"F";"Yes";"Bachelors"
"2907";14920;1;2;9540;54;14;"F";"Yes";"Masters"
"2908";31530;1;2;0;54;14;"F";"Yes";"Masters"
"2909";8920;6;2;0;50;14;"M";"Yes";"High School"
"2910";16070;3;1;0;40;11;"F";"Yes";"PhD"
"2911";8130;6;3;4405;32;14;"M";"No";"Bachelors"
"2912";31120;1;1;0;51;9;"F";"No";"High School"
"2913";18300;1;1;4287;62;14;"F";"Yes";"Bachelors"
"2914";22930;6;1;0;55;13;"F";"Yes";"High School"
"2915";17680;10;1;0;38;0;"F";"Yes";"<High School"
"2916";22000;9;1;0;46;11;"F";"Yes";"High School"
"2917";30110;1;1;0;38;6;"F";"No";"Masters"
"2918";14960;6;1;0;36;7;"F";"Yes";"Bachelors"
"2919";5740;4;1;6279,73576852849;42;10;"F";"No";"Bachelors"
"2920";6400;1;1;3943;49;8;"M";"Yes";"High School"
"2921";26650;9;2;0;52;9;"M";"Yes";"High School"
"2922";18050;7;1;32203,3622739212;46;7;"M";"Yes";"Masters"
"2923";16400;4;3;0;59;14;"M";"Yes";"PhD"
"2924";18560;1;3;0;59;14;"M";"Yes";"PhD"
"2925";36200;1;1;0;52;11;"M";"Yes";"Bachelors"
"2926";14940;9;1;0;48;10;"M";"No";"Masters"
"2927";30390;6;3;0;42;14;"F";"Yes";"Bachelors"
"2928";23490;9;3;0;43;14;"F";"Yes";"<High School"
"2929";13760;4;3;0;44;14;"F";"Yes";"<High School"
"2930";17380;20;2;0;43;13;"F";"Yes";"Bachelors"
"2931";12580;6;1;0;49;10;"F";"Yes";"High School"
"2932";16970;3;2;0;49;14;"F";"Yes";"High School"
"2933";6120;7;2;0;50;NA;"F";"Yes";"High School"
"2934";11190;13;1;0;54;13;"F";"Yes";"High School"
"2935";15520;1;2;0;36;9;"F";"Yes";"High School"
"2936";28170;4;2;5372;61;14;"M";"Yes";"Masters"
"2937";4510;6;1;2976;35;12;"M";"No";"High School"
"2938";14290;1;1;0;46;10;"F";"No";"Masters"
"2939";1930;6;1;0;45;15;"F";"Yes";"<High School"
"2940";15890;4;1;2665;50;15;"M";"Yes";"Bachelors"
"2941";21650;1;1;0;41;14;"F";"No";"<High School"
"2942";19540;6;1;0;52;16;"M";"No";"Bachelors"
"2943";5490;13;2;7485;34;14;"M";"Yes";"High School"
"2944";16530;6;2;0;37;13;"M";"Yes";"<High School"
"2945";3900;14;1;0;24;NA;"M";"No";"High School"
"2946";16360;9;3;3654;57;14;"F";"Yes";"High School"
"2947";13270;1;1;1680;45;9;"M";"No";"High School"
"2948";18170;4;1;2581;42;11;"F";"No";"High School"
"2949";38000;10;3;47519,5369077545;49;12;"F";"Yes";"Bachelors"
"2950";22190;9;3;0;52;12;"F";"Yes";"Bachelors"
"2951";16930;11;3;0;52;12;"F";"Yes";"Bachelors"
"2952";18010;1;1;502,546511781599;40;0;"M";"Yes";"Bachelors"
"2953";8390;1;1;6639;59;13;"F";"Yes";"High School"
"2954";25860;6;1;0;45;7;"F";"Yes";"Bachelors"
"2955";22670;1;2;0;50;7;"F";"Yes";"PhD"
"2956";19940;6;2;0;51;7;"F";"Yes";"PhD"
"2957";10970;10;1;0;39;NA;"F";"No";"Masters"
"2958";30380;4;2;0;43;12;"M";"Yes";"High School"
"2959";27810;4;2;0;44;13;"M";"Yes";"Bachelors"
"2960";20060;17;1;0;34;17;"M";"Yes";"High School"
"2961";24450;3;1;0;55;14;"M";"No";"PhD"
"2962";20150;6;1;6623;27;8;"F";"No";"High School"
"2963";30000;1;1;0;42;14;"F";"Yes";"PhD"
"2964";13340;10;1;1592;46;13;"M";"Yes";"Bachelors"
"2965";15820;6;1;0;38;8;"M";"Yes";"Bachelors"
"2966";18840;3;1;0;57;11;"F";"Yes";"Masters"
"2967";33240;6;2;0;37;7;"F";"Yes";"Bachelors"
"2968";19120;10;2;0;38;7;"F";"Yes";"Bachelors"
"2969";5700;6;1;5662;42;14;"F";"Yes";"<High School"
"2970";20600;7;1;0;47;8;"F";"Yes";"Masters"
"2971";16320;17;2;0;49;7;"M";"No";"Masters"
"2972";23210;1;2;0;49;7;"M";"No";"Masters"
"2973";11640;1;1;3504;64;10;"M";"No";"Masters"
"2974";11300;11;3;0;28;11;"F";"Yes";"Masters"
"2975";13410;6;3;0;29;11;"F";"Yes";"Masters"
"2976";18410;9;1;0;46;15;"M";"No";"High School"
"2977";7920;6;2;5641;45;0;"F";"No";"<High School"
"2978";12000;10;2;2467;45;0;"F";"No";"<High School"
"2979";16780;1;2;0;50;0;"F";"No";"Masters"
"2980";18660;1;2;0;50;0;"F";"No";"Masters"
"2981";17020;1;2;5546;55;15;"M";"No";"Masters"
"2982";10810;4;2;0;56;15;"M";"No";"PhD"
"2983";31980;3;1;0;46;12;"F";"Yes";"Masters"
"2984";19410;10;1;6796;46;6;"F";"No";"Masters"
"2985";19170;1;1;0;44;14;"F";"No";"Bachelors"
"2986";6470;1;1;0;57;10;"M";"Yes";"Bachelors"
"2987";16710;10;1;2635;54;NA;"F";"Yes";"Masters"
"2988";1500;11;3;0;21;13;"F";"Yes";"<High School"
"2989";6100;1;1;0;46;11;"M";"Yes";"Masters"
